batter,batter_name,pitch_type,pitches_seen,swings,avg_bat_speed,avg_swing_length,avg_attack_angle,avg_attack_direction,avg_swing_path_tilt,whiff_rate,called_strike_rate,hard_hit_rate,contact_swings,avg_launch_speed,avg_launch_angle,avg_xwoba,outside_zone_pitches,chases,batter_chase_rate
687221,"Dollander, Chase",FF,159,84,71.562,7.109,9.528,5.153,33.151,0.119,0.151,0.101,54,86.969,23.815,0.34,56,7,0.125
687221,"Dollander, Chase",SI,93,36,69.592,6.992,6.496,8.703,33.641,0.054,0.247,0.118,27,82.793,4.444,0.337,39,5,0.128
687221,"Dollander, Chase",SL,87,38,70.889,7.789,14.519,-11.173,34.98,0.207,0.207,0.023,19,78.189,18.316,0.284,35,5,0.143
687231,"Kikuchi, Yusei",CH,71,32,65.428,7.634,12.887,-19.831,34.372,0.085,0.141,0.042,21,76.11,1.333,0.219,41,11,0.268
687231,"Kikuchi, Yusei",FF,222,119,65.278,6.378,-0.568,10.338,31.611,0.099,0.144,0.045,84,80.058,29.714,0.341,94,24,0.255
687231,"Kikuchi, Yusei",SI,121,66,67.287,6.654,1.727,7.2,35.373,0.066,0.19,0.157,55,84.175,4.382,0.329,47,19,0.404
687231,"Kikuchi, Yusei",SL,123,55,67.213,7.433,8.666,-3.18,30.845,0.049,0.179,0.073,44,78.823,16.068,0.292,64,16,0.25
687263,"deGrom, Jacob",CH,179,79,70.123,7.478,24.307,-15.033,40.864,0.201,0.073,0.056,31,82.297,0.323,0.298,119,36,0.303
687263,"deGrom, Jacob",CU,130,38,63.614,6.981,16.881,-15.284,39.13,0.115,0.215,0.077,22,82.773,4.364,0.22,80,19,0.238
687263,"deGrom, Jacob",FC,166,85,70.653,6.865,14.847,-1.198,38.818,0.114,0.114,0.102,62,84.687,18.048,0.465,89,27,0.303
687263,"deGrom, Jacob",FF,477,262,69.114,6.477,12.114,5.925,37.632,0.103,0.145,0.136,200,88.276,33.055,0.384,219,69,0.315
687263,"deGrom, Jacob",FS,84,43,70.617,7.333,21.662,-16.302,40.6,0.214,0.107,0.083,21,84.824,-5.952,0.212,45,13,0.289
687263,"deGrom, Jacob",SI,471,216,68.242,6.583,12.492,0.549,40.919,0.07,0.214,0.108,164,84.802,12.255,0.406,200,43,0.215
687263,"deGrom, Jacob",SL,376,211,69.109,7.25,19.427,-9.07,39.084,0.191,0.093,0.074,123,81.817,8.528,0.297,217,84,0.387
687263,"deGrom, Jacob",ST,222,95,68.077,7.294,20.72,-10.841,38.51,0.167,0.189,0.063,54,81.452,17.741,0.27,133,42,0.316
687363,"Keller, Mitch",CH,160,78,65.54,6.679,11.775,-13.247,32.83,0.162,0.056,0.056,41,76.768,-5.293,0.239,98,29,0.296
687363,"Keller, Mitch",CU,138,58,63.705,6.375,12.543,-10.53,32.195,0.145,0.13,0.036,32,78.678,10.906,0.267,72,13,0.181
687363,"Keller, Mitch",FC,132,69,64.573,5.798,3.772,-1.715,32.513,0.083,0.129,0.068,53,79.621,22.698,0.297,59,12,0.203
687363,"Keller, Mitch",FF,533,264,63.389,5.665,2.207,6.864,30.839,0.09,0.111,0.071,202,79.981,28.109,0.327,257,51,0.198
687363,"Keller, Mitch",SI,267,115,59.367,5.358,0.112,-1.709,32.328,0.052,0.18,0.06,87,79.07,8.586,0.336,113,17,0.15
687363,"Keller, Mitch",SL,254,128,59.796,6.071,7.55,-22.078,36.617,0.181,0.13,0.024,72,70.332,0.014,0.245,122,43,0.352
687363,"Keller, Mitch",ST,112,46,61.62,6.69,14.666,-16.532,35.373,0.17,0.214,0.018,26,68.296,5.577,0.23,57,16,0.281
687401,"Gray, Sonny",CH,113,60,70.618,8.057,9.025,-13.778,28.165,0.15,0.133,0.071,42,77.069,7.262,0.224,60,22,0.367
687401,"Gray, Sonny",CU,98,36,65.414,7.997,5.805,-17.863,28.616,0.071,0.224,0.01,28,69.721,3.143,0.246,60,21,0.35
687401,"Gray, Sonny",FC,126,59,71.067,7.457,1.256,-4.375,27.144,0.048,0.214,0.103,50,81.442,11.32,0.328,52,15,0.288
687401,"Gray, Sonny",FF,612,294,71.116,6.903,-3.167,9.626,26.368,0.065,0.227,0.083,238,82.059,29.164,0.304,239,67,0.28
687401,"Gray, Sonny",SI,417,177,69.809,6.889,-5.169,1.972,30.436,0.036,0.271,0.108,149,82.015,6.55,0.263,175,53,0.303
687401,"Gray, Sonny",SL,313,148,70.101,7.954,6.094,-10.994,28.136,0.102,0.217,0.093,110,81.515,11.773,0.29,137,48,0.35
687401,"Gray, Sonny",ST,188,83,66.394,7.846,6.582,-8.073,26.663,0.059,0.213,0.027,68,72.581,24.279,0.241,101,38,0.376
687462,"Singer, Brady",CH,199,84,67.625,7.527,15.435,-8.238,36.306,0.095,0.085,0.045,62,79.902,10.619,0.277,142,42,0.296
687462,"Singer, Brady",CU,129,48,67.102,7.398,16.006,-9.574,37.444,0.062,0.202,0.078,36,83.472,15.278,0.323,70,17,0.243
687462,"Singer, Brady",FC,182,95,65.245,6.638,7.808,3.007,35.102,0.088,0.203,0.077,71,80.634,20.181,0.353,70,21,0.3
687462,"Singer, Brady",FF,616,283,66.155,6.424,4.089,6.394,34.253,0.047,0.166,0.078,241,81.346,30.61,0.36,241,28,0.116
687462,"Singer, Brady",SI,216,98,66.656,6.547,2.254,5.982,36.849,0.06,0.199,0.079,79,84.267,11.987,0.355,90,18,0.2
687462,"Singer, Brady",SL,200,108,67.456,7.232,13.16,-7.659,37.342,0.13,0.085,0.07,77,82.914,17.273,0.226,107,34,0.318
687462,"Singer, Brady",ST,81,39,63.814,7.431,18.644,-13.86,37.78,0.148,0.198,0.086,23,83.17,10.174,0.26,42,16,0.381
687478,"Sale, Chris",FF,69,37,69.179,6.906,11.134,8.896,32.672,0.174,0.116,0.072,22,83.786,38.318,0.194,29,5,0.172
687515,"Baz, Shane",CH,54,35,71.054,8.317,18.069,-18.603,32.374,0.333,0.0,0.093,16,82.262,14.875,0.211,41,22,0.537
687515,"Baz, Shane",FF,205,124,74.155,7.228,6.219,3.848,26.674,0.137,0.151,0.088,83,84.483,42.783,0.315,80,28,0.35
687515,"Baz, Shane",SL,72,40,68.697,7.997,15.811,-11.293,31.253,0.25,0.097,0.028,19,77.421,19.0,0.146,43,19,0.442
687551,"Gallen, Zac",FF,151,68,70.129,7.192,1.963,-3.933,24.358,0.079,0.185,0.086,52,81.669,34.635,0.379,66,11,0.167
687597,"Gallen, Zac",CH,152,83,71.337,8.023,14.933,-15.744,34.157,0.184,0.059,0.059,50,76.47,1.88,0.326,90,32,0.356
687597,"Gallen, Zac",CU,143,61,69.853,8.066,18.269,-15.515,34.007,0.154,0.14,0.035,32,74.116,-7.344,0.184,89,28,0.315
687597,"Gallen, Zac",FC,154,75,72.668,7.566,8.121,-1.733,32.247,0.143,0.143,0.045,47,78.53,26.021,0.345,71,15,0.211
687597,"Gallen, Zac",FF,681,319,72.433,7.164,3.433,8.348,30.803,0.115,0.192,0.085,214,85.153,32.495,0.382,283,50,0.177
687597,"Gallen, Zac",SI,430,165,71.023,7.129,3.627,9.58,34.19,0.051,0.312,0.079,134,84.354,8.157,0.311,169,30,0.178
687597,"Gallen, Zac",SL,462,233,70.033,8.084,15.265,-13.167,33.525,0.18,0.115,0.058,133,78.144,14.203,0.233,267,92,0.345
687597,"Gallen, Zac",ST,195,107,68.315,8.165,17.019,-13.697,33.58,0.226,0.108,0.062,56,79.17,18.807,0.244,111,42,0.378
687637,"Schlittler, Cam",CH,77,31,68.752,8.181,15.169,-13.773,39.229,0.104,0.156,0.052,23,80.33,25.217,0.277,46,13,0.283
687637,"Schlittler, Cam",FF,247,100,71.846,6.984,2.98,0.943,38.248,0.049,0.202,0.049,83,80.331,35.759,0.396,112,15,0.134
687859,"Holmes, Clay",CH,70,38,69.153,7.645,15.975,-9.726,33.485,0.186,0.057,0.071,23,78.039,3.304,0.345,44,17,0.386
687859,"Holmes, Clay",FF,166,82,68.411,6.358,4.167,8.462,29.784,0.139,0.217,0.042,53,82.27,33.962,0.294,66,21,0.318
687952,"Verlander, Justin",FF,144,86,71.592,6.792,11.701,5.482,30.928,0.146,0.111,0.125,60,84.623,35.083,0.299,78,37,0.474
687952,"Verlander, Justin",SI,121,63,73.646,6.922,9.501,2.849,35.57,0.05,0.273,0.107,52,81.05,15.75,0.29,38,15,0.395
687952,"Verlander, Justin",SL,83,51,72.263,8.039,22.032,-14.914,37.595,0.253,0.096,0.108,27,82.422,23.259,0.242,52,28,0.538
688363,"Holmes, Clay",CH,88,40,66.684,7.692,13.874,-17.371,29.167,0.216,0.068,0.034,19,80.332,1.0,0.179,60,20,0.333
688363,"Holmes, Clay",FC,68,36,69.162,6.888,8.187,-6.129,28.21,0.103,0.176,0.132,28,78.029,20.179,0.266,31,11,0.355
688363,"Holmes, Clay",FF,229,116,67.242,6.435,3.076,6.421,28.506,0.087,0.148,0.083,89,81.191,28.494,0.349,85,16,0.188
688363,"Holmes, Clay",SI,88,39,67.946,6.544,3.064,6.461,30.36,0.068,0.216,0.091,28,86.054,11.964,0.318,33,7,0.212
688363,"Holmes, Clay",SL,66,33,68.194,7.367,11.743,-9.449,29.178,0.136,0.152,0.076,21,83.248,10.048,0.27,35,12,0.343
688760,"Castillo, Luis",FF,73,30,72.557,6.807,4.785,3.276,29.286,0.014,0.301,0.137,28,83.464,31.643,0.534,21,3,0.143
689172,"Keller, Mitch",FF,113,59,65.768,6.053,4.604,8.407,31.409,0.106,0.159,0.044,43,79.279,37.791,0.302,51,16,0.314
689200,"Kremer, Dean",FF,116,56,70.028,6.559,5.279,22.912,27.474,0.112,0.207,0.078,35,85.197,25.343,0.263,47,11,0.234
689414,"Holmes, Clay",CH,182,79,67.017,7.25,15.904,-8.459,33.321,0.088,0.11,0.049,58,75.862,6.517,0.208,109,26,0.239
689414,"Holmes, Clay",FC,124,53,63.961,6.341,6.337,1.648,31.836,0.073,0.218,0.097,41,83.851,12.854,0.358,54,11,0.204
689414,"Holmes, Clay",FF,505,202,64.747,6.143,2.281,6.169,31.18,0.03,0.222,0.073,171,82.82,25.456,0.368,205,24,0.117
689414,"Holmes, Clay",SI,222,81,64.415,6.119,0.617,7.716,32.886,0.027,0.297,0.05,66,79.382,-1.667,0.284,89,16,0.18
689414,"Holmes, Clay",SL,209,84,64.775,6.974,12.79,-8.457,33.761,0.086,0.196,0.053,61,77.313,-0.918,0.278,110,25,0.227
690022,"Brown, Hunter",FF,222,128,65.608,6.008,2.246,13.01,33.613,0.189,0.144,0.036,76,80.055,26.197,0.226,82,21,0.256
690022,"Brown, Hunter",SI,145,76,64.543,5.932,0.056,8.504,37.405,0.11,0.186,0.09,54,78.959,11.111,0.331,58,20,0.345
690022,"Brown, Hunter",SL,180,98,66.069,7.108,17.723,-11.141,34.925,0.217,0.1,0.056,52,78.796,9.865,0.19,92,32,0.348
690022,"Brown, Hunter",ST,76,34,63.683,6.931,12.281,-14.608,35.613,0.145,0.158,0.039,20,75.5,13.85,0.226,41,12,0.293
690291,"Pivetta, Nick",FF,84,43,70.54,6.663,1.807,14.127,29.914,0.083,0.167,0.036,31,80.145,36.935,0.286,37,10,0.27
690924,"Rodriguez, Eduardo",FF,164,82,70.358,5.964,3.392,5.814,27.983,0.11,0.171,0.079,56,82.829,32.821,0.311,67,14,0.209
690924,"Rodriguez, Eduardo",SL,70,42,69.5,7.119,16.703,-15.864,30.826,0.186,0.1,0.086,25,83.756,13.52,0.221,29,11,0.379
690976,"Darvish, Yu",FF,162,66,65.797,6.529,4.198,-0.011,31.053,0.08,0.21,0.062,48,82.348,29.938,0.216,74,14,0.189
690987,"Pérez, Eury",CH,103,35,65.683,7.237,16.701,-6.92,38.351,0.136,0.146,0.039,19,78.589,10.579,0.261,64,9,0.141
690987,"Pérez, Eury",CU,99,47,61.92,6.93,13.207,-8.443,39.939,0.121,0.162,0.04,30,79.42,-1.867,0.202,52,16,0.308
690987,"Pérez, Eury",FC,72,39,65.674,6.403,6.225,8.71,36.593,0.181,0.111,0.069,25,81.432,16.6,0.263,34,9,0.265
690987,"Pérez, Eury",FF,220,130,67.405,6.458,8.3,13.128,36.986,0.127,0.155,0.127,90,86.066,24.456,0.321,79,25,0.316
690987,"Pérez, Eury",SI,97,48,66.683,6.517,6.814,15.006,38.426,0.072,0.186,0.082,41,80.971,6.195,0.303,45,11,0.244
690987,"Pérez, Eury",SL,91,43,62.15,6.912,11.452,0.598,39.589,0.165,0.154,0.077,26,84.719,8.808,0.249,48,13,0.271
690993,"Castillo, Luis",CH,301,139,68.614,7.272,16.926,-7.814,33.13,0.163,0.09,0.047,84,77.052,1.381,0.256,187,51,0.273
690993,"Castillo, Luis",CU,152,52,66.022,7.112,17.55,-8.062,34.811,0.118,0.224,0.053,30,82.87,-4.0,0.291,80,16,0.2
690993,"Castillo, Luis",FC,163,84,69.661,6.637,11.317,-0.823,32.819,0.067,0.166,0.129,67,83.839,15.03,0.351,72,22,0.306
690993,"Castillo, Luis",FF,587,278,69.275,6.265,4.561,6.252,31.479,0.043,0.22,0.131,236,87.015,29.373,0.395,250,69,0.276
690993,"Castillo, Luis",FS,96,56,67.957,7.272,17.094,-9.835,33.453,0.208,0.062,0.083,31,78.4,6.581,0.171,54,21,0.389
690993,"Castillo, Luis",SI,215,88,70.323,6.393,5.787,5.577,33.461,0.042,0.251,0.102,70,83.824,10.352,0.41,83,11,0.133
690993,"Castillo, Luis",SL,223,97,68.997,7.18,16.635,-8.985,34.493,0.126,0.166,0.063,59,80.434,5.117,0.313,121,33,0.273
690993,"Castillo, Luis",ST,108,37,67.516,7.073,16.183,-9.788,33.287,0.111,0.194,0.046,22,82.741,12.727,0.359,61,12,0.197
691016,"Woo, Bryan",CH,331,164,73.411,7.85,11.536,-2.63,31.346,0.082,0.069,0.106,124,83.823,9.556,0.349,174,46,0.264
691016,"Woo, Bryan",CU,173,78,71.384,8.027,15.633,-8.752,31.842,0.179,0.092,0.098,40,86.115,6.475,0.357,99,24,0.242
691016,"Woo, Bryan",FC,176,94,73.375,7.136,7.763,6.088,29.707,0.102,0.102,0.108,69,86.155,28.826,0.437,85,22,0.259
691016,"Woo, Bryan",FF,527,247,71.49,6.676,2.213,14.484,28.101,0.07,0.201,0.12,195,86.79,25.718,0.349,234,65,0.278
691016,"Woo, Bryan",FS,126,60,72.12,8.012,14.248,-4.78,32.178,0.159,0.056,0.056,33,80.691,-3.242,0.294,82,25,0.305
691016,"Woo, Bryan",KC,80,43,72.995,8.191,16.868,-13.005,33.467,0.25,0.088,0.1,18,90.094,5.111,0.231,46,17,0.37
691016,"Woo, Bryan",SI,368,173,71.937,6.896,3.223,12.96,30.41,0.06,0.198,0.125,133,86.778,5.47,0.33,169,57,0.337
691016,"Woo, Bryan",SL,310,168,72.053,7.851,13.521,-6.236,31.296,0.145,0.094,0.077,103,82.393,16.433,0.35,144,43,0.299
691016,"Woo, Bryan",ST,123,55,69.324,7.945,15.634,-9.131,30.424,0.154,0.187,0.081,34,81.253,22.971,0.285,60,16,0.267
691019,"Bibee, Tanner",CH,153,81,66.748,7.386,20.355,-4.983,38.606,0.176,0.105,0.078,49,79.778,12.061,0.297,84,29,0.345
691019,"Bibee, Tanner",CU,115,31,66.7,7.46,20.814,-4.717,42.465,0.087,0.243,0.009,16,74.319,5.125,0.225,68,15,0.221
691019,"Bibee, Tanner",FC,87,39,68.172,6.482,6.718,4.325,40.702,0.08,0.161,0.069,26,81.485,9.231,0.697,39,8,0.205
691019,"Bibee, Tanner",FF,430,200,68.003,6.038,2.003,13.791,37.361,0.109,0.163,0.088,144,84.264,25.083,0.387,189,29,0.153
691019,"Bibee, Tanner",FS,55,32,66.62,7.1,14.752,3.219,37.358,0.127,0.018,0.055,23,78.722,3.043,0.176,37,15,0.405
691019,"Bibee, Tanner",SI,128,52,67.692,6.084,0.446,16.87,38.582,0.07,0.234,0.047,38,81.379,3.868,0.357,58,10,0.172
691019,"Bibee, Tanner",SL,149,70,66.846,7.068,15.165,0.698,40.332,0.174,0.134,0.067,41,82.212,14.415,0.218,80,22,0.275
691023,"Singer, Brady",CH,141,72,74.803,8.739,11.644,-15.559,33.328,0.241,0.057,0.05,33,80.294,14.394,0.171,94,33,0.351
691023,"Singer, Brady",CU,76,42,75.883,8.66,10.99,-15.125,31.926,0.237,0.145,0.105,21,84.6,11.905,0.382,38,17,0.447
691023,"Singer, Brady",FC,106,58,75.845,8.078,4.928,-1.356,30.322,0.198,0.151,0.104,36,85.358,25.333,0.279,55,20,0.364
691023,"Singer, Brady",FF,386,188,77.71,7.768,1.677,5.848,29.338,0.135,0.22,0.083,127,83.033,26.15,0.296,164,54,0.329
691023,"Singer, Brady",SI,310,136,78.669,7.899,0.098,2.951,33.582,0.081,0.245,0.119,94,88.254,7.67,0.337,147,45,0.306
691023,"Singer, Brady",SL,251,133,75.001,8.52,8.433,-10.735,32.021,0.191,0.092,0.092,74,83.323,9.459,0.257,142,48,0.338
691023,"Singer, Brady",ST,198,99,73.083,8.705,12.358,-16.532,30.92,0.202,0.076,0.051,54,78.428,20.852,0.203,132,46,0.348
691026,"Boyd, Matthew",CH,212,93,69.913,7.933,10.108,-10.434,30.633,0.071,0.189,0.061,76,78.797,15.934,0.296,115,36,0.313
691026,"Boyd, Matthew",CU,119,46,68.528,7.909,10.019,-12.78,31.12,0.059,0.218,0.042,36,77.789,19.028,0.241,62,17,0.274
691026,"Boyd, Matthew",FC,142,62,70.773,7.525,5.81,-4.574,28.919,0.07,0.218,0.07,47,81.149,29.83,0.279,60,13,0.217
691026,"Boyd, Matthew",FF,771,364,69.16,6.935,0.631,6.258,27.475,0.06,0.18,0.07,279,81.56,32.824,0.32,315,59,0.187
691026,"Boyd, Matthew",SI,342,148,68.687,6.938,1.85,3.581,30.272,0.05,0.251,0.088,122,83.526,15.803,0.322,133,28,0.211
691026,"Boyd, Matthew",SL,374,162,67.736,7.779,7.958,-9.002,29.861,0.08,0.19,0.083,122,82.029,13.213,0.282,205,64,0.312
691026,"Boyd, Matthew",ST,195,85,66.377,7.692,10.593,-17.214,28.205,0.108,0.133,0.056,53,77.14,20.17,0.179,109,29,0.266
691176,"Bassitt, Chris",CH,228,127,73.923,8.231,10.643,-10.312,31.182,0.167,0.044,0.061,82,78.633,7.024,0.274,153,60,0.392
691176,"Bassitt, Chris",CU,126,75,71.368,8.159,10.942,-12.456,32.237,0.19,0.048,0.167,45,85.373,1.711,0.38,77,33,0.429
691176,"Bassitt, Chris",FC,158,94,74.085,7.646,6.728,-3.494,30.968,0.127,0.076,0.101,66,79.633,10.288,0.371,68,20,0.294
691176,"Bassitt, Chris",FF,564,235,71.894,7.028,-0.368,11.755,29.05,0.074,0.181,0.069,173,82.065,29.942,0.311,267,40,0.15
691176,"Bassitt, Chris",FS,82,43,73.681,8.15,9.145,-8.107,31.247,0.134,0.037,0.11,30,83.06,3.733,0.294,56,21,0.375
691176,"Bassitt, Chris",SI,171,79,73.887,7.379,-0.283,5.457,32.416,0.041,0.193,0.152,68,86.679,18.618,0.312,70,12,0.171
691176,"Bassitt, Chris",SL,241,142,72.747,8.066,8.278,-9.371,32.852,0.207,0.108,0.133,86,85.884,9.0,0.335,136,64,0.471
691176,"Bassitt, Chris",ST,86,40,71.802,8.072,10.826,-11.102,31.737,0.151,0.116,0.081,24,78.917,17.958,0.162,54,18,0.333
691182,"Luzardo, Jesús",FF,164,70,67.316,6.581,-0.823,3.516,29.628,0.049,0.207,0.067,58,79.003,22.603,0.321,70,13,0.186
691406,"Gausman, Kevin",CH,247,143,78.284,8.816,12.125,-15.081,27.73,0.146,0.073,0.134,100,85.06,9.97,0.298,142,58,0.408
691406,"Gausman, Kevin",CU,132,65,74.125,8.595,12.429,-18.963,26.716,0.167,0.136,0.114,42,85.3,-2.738,0.347,80,32,0.4
691406,"Gausman, Kevin",FC,210,99,75.756,8.338,6.591,-0.162,25.405,0.067,0.143,0.067,79,78.944,17.278,0.378,111,30,0.27
691406,"Gausman, Kevin",FF,510,281,78.008,8.071,4.904,7.284,24.315,0.139,0.125,0.116,186,88.233,32.457,0.369,226,61,0.27
691406,"Gausman, Kevin",FS,96,54,77.525,8.788,13.218,-22.249,27.315,0.167,0.031,0.135,36,88.739,4.861,0.348,59,21,0.356
691406,"Gausman, Kevin",SI,556,259,77.631,8.027,2.789,5.453,27.046,0.059,0.216,0.14,198,88.049,8.145,0.347,243,76,0.313
691406,"Gausman, Kevin",SL,409,185,75.15,8.599,9.484,-10.745,25.261,0.13,0.125,0.098,119,84.839,11.689,0.328,232,63,0.272
691406,"Gausman, Kevin",ST,243,129,75.107,8.652,12.347,-16.351,25.426,0.128,0.136,0.086,91,80.804,22.879,0.354,131,50,0.382
691594,"Gore, MacKenzie",CH,98,55,63.133,7.552,3.756,-12.24,21.691,0.112,0.051,0.02,41,73.502,11.707,0.19,67,29,0.433
691594,"Gore, MacKenzie",FF,421,192,66.07,6.866,-0.386,6.877,19.602,0.026,0.24,0.116,172,84.471,26.613,0.331,167,46,0.275
691594,"Gore, MacKenzie",SI,215,88,66.66,6.933,-0.063,6.813,22.553,0.042,0.279,0.079,72,83.351,0.194,0.306,101,31,0.307
691594,"Gore, MacKenzie",SL,203,107,66.718,7.649,3.798,-11.829,19.811,0.079,0.167,0.089,89,78.119,12.809,0.254,93,31,0.333
691718,"Peralta, Freddy",CH,291,194,70.892,7.577,17.122,-8.723,35.858,0.127,0.041,0.151,137,83.733,19.146,0.358,174,90,0.517
691718,"Peralta, Freddy",CU,204,114,70.769,7.552,17.438,-11.067,35.474,0.142,0.123,0.108,78,82.044,13.308,0.33,106,43,0.406
691718,"Peralta, Freddy",FC,163,97,70.882,6.867,12.261,3.906,34.282,0.202,0.092,0.098,56,82.295,14.946,0.408,81,32,0.395
691718,"Peralta, Freddy",FF,772,423,70.097,6.484,8.369,5.94,33.152,0.161,0.085,0.092,259,83.675,34.181,0.329,426,146,0.343
691718,"Peralta, Freddy",FS,81,57,70.96,7.414,14.725,-1.479,36.019,0.148,0.025,0.148,41,83.188,5.927,0.231,46,24,0.522
691718,"Peralta, Freddy",KC,54,31,68.997,7.86,20.283,-9.971,38.391,0.204,0.167,0.093,19,78.942,9.737,0.265,31,16,0.516
691718,"Peralta, Freddy",SI,272,151,71.078,6.602,7.071,5.666,34.173,0.121,0.121,0.092,110,81.927,18.7,0.378,138,52,0.377
691718,"Peralta, Freddy",SL,331,217,68.98,7.54,16.73,-12.342,35.598,0.227,0.069,0.115,128,83.951,21.094,0.233,174,85,0.489
691718,"Peralta, Freddy",ST,201,119,68.627,7.532,18.202,-13.795,36.056,0.144,0.09,0.065,81,77.18,25.333,0.257,106,43,0.406
691720,"Alcantara, Sandy",FF,157,72,66.436,6.371,-2.429,7.63,35.761,0.064,0.197,0.038,58,80.578,33.759,0.268,66,16,0.242
691720,"Alcantara, Sandy",SI,115,54,68.016,6.774,2.195,-0.395,38.928,0.035,0.243,0.148,44,88.1,1.386,0.283,53,19,0.358
691720,"Alcantara, Sandy",SL,124,54,66.743,7.352,11.095,-17.166,36.878,0.194,0.161,0.024,28,82.525,7.714,0.238,64,12,0.188
691723,"Fried, Max",CH,81,40,73.438,7.77,15.093,-21.234,35.734,0.198,0.136,0.074,23,78.535,18.913,0.346,49,18,0.367
691723,"Fried, Max",CU,77,31,74.426,7.829,16.111,-26.591,36.842,0.143,0.195,0.052,19,85.311,5.684,0.365,41,12,0.293
691723,"Fried, Max",FC,90,47,71.745,6.948,5.38,-8.575,36.139,0.122,0.144,0.1,35,83.909,23.114,0.273,46,16,0.348
691723,"Fried, Max",FF,312,163,73.051,6.677,3.616,-6.486,34.86,0.087,0.135,0.064,121,82.471,33.653,0.28,127,28,0.22
691723,"Fried, Max",SI,170,69,75.518,6.866,5.234,-8.85,37.422,0.071,0.312,0.129,51,90.002,7.745,0.406,62,12,0.194
691723,"Fried, Max",SL,232,99,72.052,7.708,15.325,-21.537,35.739,0.19,0.177,0.043,49,80.755,20.673,0.18,124,35,0.282
691723,"Fried, Max",ST,121,41,67.003,7.749,13.382,-25.369,34.379,0.157,0.231,0.017,17,72.118,13.235,0.099,73,21,0.288
691728,"Alexander, Tyler",FF,70,39,64.476,5.924,0.637,16.939,26.276,0.343,0.043,0.029,12,81.442,31.083,0.103,35,11,0.314
691777,"Valdez, Framber",CH,77,49,73.729,7.892,15.507,-18.603,32.166,0.26,0.026,0.091,26,82.065,3.5,0.236,43,19,0.442
691777,"Valdez, Framber",FF,203,104,71.922,6.726,3.624,6.756,29.244,0.123,0.167,0.079,71,84.735,30.31,0.316,87,22,0.253
691777,"Valdez, Framber",SI,187,87,69.755,6.657,2.396,5.123,31.382,0.07,0.241,0.064,65,76.346,4.288,0.233,77,23,0.299
691777,"Valdez, Framber",SL,150,78,70.301,7.723,13.641,-12.308,30.999,0.2,0.113,0.087,43,85.651,11.721,0.361,85,28,0.329
691777,"Valdez, Framber",ST,68,32,69.734,7.922,14.828,-19.488,32.539,0.191,0.206,0.029,18,79.639,19.611,0.174,33,11,0.333
691781,"Sale, Chris",CH,95,54,71.478,8.022,16.257,-5.78,36.216,0.263,0.074,0.063,23,80.548,3.609,0.212,56,24,0.429
691781,"Sale, Chris",FF,247,146,69.93,6.874,2.958,14.435,34.455,0.146,0.13,0.117,101,85.252,23.287,0.288,110,41,0.373
691781,"Sale, Chris",SI,207,116,71.316,6.957,0.652,12.616,36.581,0.121,0.179,0.097,80,82.112,0.675,0.295,87,36,0.414
691781,"Sale, Chris",SL,179,104,70.468,7.938,12.259,-2.913,35.173,0.212,0.089,0.112,60,83.295,1.55,0.305,90,31,0.344
691781,"Sale, Chris",ST,113,64,72.772,7.908,13.015,-4.736,35.578,0.133,0.097,0.106,46,83.38,16.652,0.306,58,19,0.328
691785,"Schwellenbach, Spencer",FF,163,87,72.705,7.21,-1.189,9.891,30.437,0.055,0.184,0.129,73,84.701,18.808,0.283,57,15,0.263
691785,"Schwellenbach, Spencer",SI,70,33,72.332,7.235,-1.705,11.067,33.266,0.1,0.2,0.129,24,83.25,-3.958,0.26,28,5,0.179
691785,"Schwellenbach, Spencer",SL,75,41,73.046,8.293,13.83,-11.637,33.1,0.173,0.147,0.107,26,82.565,8.308,0.361,35,12,0.343
692216,"Flaherty, Jack",CH,75,41,70.702,7.095,15.675,-4.765,37.195,0.213,0.04,0.04,21,78.733,12.714,0.255,47,14,0.298
692216,"Flaherty, Jack",FF,173,94,68.127,5.957,1.222,11.463,37.11,0.127,0.139,0.087,64,84.322,28.781,0.375,67,15,0.224
692216,"Flaherty, Jack",SL,72,44,71.011,7.322,19.367,-13.714,37.579,0.222,0.056,0.083,24,75.704,19.5,0.305,35,12,0.343
692225,"Holmes, Grant",CH,101,42,72.293,7.522,20.385,-8.304,35.5,0.188,0.089,0.059,22,81.959,-3.273,0.311,70,20,0.286
692225,"Holmes, Grant",FC,90,37,73.665,6.508,8.71,13.761,34.617,0.1,0.211,0.1,21,85.305,8.619,0.424,39,3,0.077
692225,"Holmes, Grant",FF,259,121,71.382,6.201,4.839,20.581,33.125,0.073,0.228,0.1,92,86.102,19.728,0.3,95,17,0.179
692225,"Holmes, Grant",SI,216,100,70.79,6.168,2.797,20.44,36.291,0.065,0.236,0.083,78,83.178,3.734,0.308,101,32,0.317
692225,"Holmes, Grant",SL,193,81,69.799,7.377,17.402,-3.921,34.722,0.171,0.202,0.057,45,81.493,11.578,0.243,101,28,0.277
692585,"Cease, Dylan",CH,85,54,76.27,8.465,14.029,-17.406,28.699,0.212,0.047,0.059,30,80.08,-6.233,0.169,55,28,0.509
692585,"Cease, Dylan",CU,88,37,71.472,8.361,12.875,-29.285,27.834,0.205,0.261,0.102,19,85.895,-4.263,0.169,54,23,0.426
